time,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,relative_humidity_2m_max,relative_humidity_2m_min,relative_humidity_2m_mean,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,shortwave_radiation_sum,sunshine_duration,weather_code,target
2022-10-02,33.0,24.0,28.1,38.0,28.6,95,51,76,8.6,15.2,303,0.1,0.1,0.0,1.0,19.5,39600.0,51,37.0
2022-10-03,33.3,24.0,28.3,37.0,28.1,89,49,71,10.4,19.2,314,0.0,0.0,0.0,0.0,19.55,39600.0,3,35.1
2022-10-04,30.5,24.7,26.9,35.1,29.4,96,68,84,10.0,20.4,53,25.1,25.1,0.0,13.0,12.04,22765.5,65,34.4
2022-10-05,29.0,24.0,25.4,34.4,28.0,98,75,91,8.3,15.4,80,21.0,21.0,0.0,21.0,7.21,2271.37,63,35.1
2022-10-06,30.2,23.8,25.7,35.1,28.2,98,68,90,6.7,16.8,106,7.5,7.5,0.0,10.0,11.87,21556.01,63,36.5
2022-10-07,30.5,24.4,26.1,36.5,28.9,98,71,89,10.1,20.6,98,9.2,9.2,0.0,13.0,14.32,27880.42,63,35.8
2022-10-08,30.1,24.0,26.1,35.8,27.9,97,73,88,8.3,17.4,94,8.8,8.8,0.0,9.0,12.26,19280.52,63,37.7
2022-10-09,32.0,24.2,27.0,37.7,29.1,97,64,85,9.4,17.7,156,10.3,10.3,0.0,13.0,16.12,32580.82,63,36.8
2022-10-10,30.3,23.9,25.8,36.8,28.5,98,73,90,6.0,16.3,155,15.9,15.9,0.0,9.0,13.02,22772.74,63,34.1
2022-10-11,28.8,22.6,25.2,34.1,27.1,100,72,89,8.1,13.0,7,7.1,7.1,0.0,11.0,10.65,14608.75,61,35.2
2022-10-12,30.1,22.0,25.5,35.2,26.0,99,64,84,6.2,12.5,332,0.3,0.3,0.0,3.0,17.33,39600.0,51,33.9
2022-10-13,30.6,22.0,25.4,33.9,24.2,97,49,76,7.3,13.2,320,0.1,0.1,0.0,1.0,18.57,39600.0,51,32.9
2022-10-14,30.0,20.2,24.7,32.9,22.9,95,49,75,5.8,12.1,291,0.0,0.0,0.0,0.0,18.33,39600.0,1,32.8
2022-10-15,30.0,19.7,24.7,32.8,22.2,95,44,74,4.5,8.7,260,0.0,0.0,0.0,0.0,17.57,39600.0,2,34.0
2022-10-16,30.2,21.1,25.4,34.0,24.5,91,44,69,4.5,7.8,41,0.0,0.0,0.0,0.0,17.67,39600.0,1,34.2
2022-10-17,30.5,18.9,25.0,34.2,20.2,85,46,67,5.1,10.3,299,0.0,0.0,0.0,0.0,18.49,39600.0,1,33.1
2022-10-18,30.8,19.8,25.1,33.1,21.8,90,41,67,6.4,13.4,299,0.0,0.0,0.0,0.0,18.34,39600.0,0,33.7
2022-10-19,30.8,18.9,24.7,33.7,20.6,93,45,70,5.4,11.4,286,0.0,0.0,0.0,0.0,18.54,39600.0,0,34.0
2022-10-20,30.9,18.8,24.3,34.0,20.2,93,40,70,5.7,8.7,152,0.0,0.0,0.0,0.0,17.82,39600.0,1,33.9
2022-10-21,31.2,18.9,24.3,33.9,20.4,90,38,70,6.7,13.4,282,0.0,0.0,0.0,0.0,17.72,39600.0,1,32.1
2022-10-22,30.6,18.2,23.9,32.1,19.6,93,43,73,8.1,15.4,300,0.0,0.0,0.0,0.0,18.1,39600.0,0,32.4
2022-10-23,30.1,19.4,24.2,32.4,21.3,95,43,72,7.5,14.5,341,0.0,0.0,0.0,0.0,17.92,39600.0,0,30.0
2022-10-24,29.5,19.5,23.5,30.0,20.4,89,38,67,7.6,15.7,299,0.0,0.0,0.0,0.0,18.14,39600.0,0,29.9
2022-10-25,29.6,18.1,22.7,29.9,18.0,80,38,64,9.0,17.4,270,0.0,0.0,0.0,0.0,18.02,39558.99,0,31.9
2022-10-26,30.5,16.6,23.0,31.9,17.3,92,39,70,5.9,11.4,276,0.0,0.0,0.0,0.0,17.73,39510.61,0,32.8
2022-10-27,30.5,17.4,23.5,32.8,18.5,91,41,72,5.7,10.5,209,0.0,0.0,0.0,0.0,17.46,39463.57,0,33.1
2022-10-28,30.7,18.2,23.9,33.1,19.4,91,37,69,4.9,9.2,126,0.0,0.0,0.0,0.0,17.35,39417.95,0,32.6
2022-10-29,29.9,17.5,23.0,32.6,18.5,93,42,72,6.1,11.4,30,0.0,0.0,0.0,0.0,17.16,39126.86,0,31.2
2022-10-30,28.8,17.5,22.9,31.2,19.3,94,49,75,5.7,11.6,333,0.0,0.0,0.0,0.0,17.0,38888.46,0,32.0
2022-10-31,28.8,17.4,22.9,32.0,19.2,97,47,74,6.0,9.6,349,0.0,0.0,0.0,0.0,16.92,38917.24,0,31.6
2022-11-01,29.1,17.0,23.3,31.6,18.5,97,44,71,5.1,10.3,254,0.0,0.0,0.0,0.0,16.76,38676.91,0,32.8
2022-11-02,30.6,18.4,23.5,32.8,19.3,88,48,72,6.8,14.5,250,0.0,0.0,0.0,0.0,16.42,38704.64,0,32.6
2022-11-03,30.0,18.0,23.6,32.6,19.0,91,48,74,6.7,12.8,265,0.0,0.0,0.0,0.0,16.48,38462.23,1,33.0
2022-11-04,30.4,18.5,23.9,33.0,20.2,95,49,77,6.5,12.8,317,0.0,0.0,0.0,0.0,16.1,38218.45,0,33.7
2022-11-05,30.0,19.3,23.9,33.7,21.5,96,51,78,5.3,9.8,73,0.0,0.0,0.0,0.0,15.93,37973.26,0,32.5
2022-11-06,29.2,18.6,23.7,32.5,20.8,99,53,78,5.3,11.0,88,0.0,0.0,0.0,0.0,15.53,37183.97,3,33.3
2022-11-07,29.7,18.7,23.6,33.3,20.6,95,51,76,5.0,10.3,177,0.0,0.0,0.0,0.0,15.33,35537.9,3,32.8
2022-11-08,29.8,19.0,23.6,32.8,20.5,92,46,72,5.2,10.7,158,0.0,0.0,0.0,0.0,15.16,35679.33,3,31.6
2022-11-09,29.5,18.5,23.7,31.6,20.3,94,46,72,8.1,14.1,282,0.0,0.0,0.0,0.0,14.41,36704.41,1,31.4
2022-11-10,28.7,19.0,22.8,31.4,20.8,98,51,78,8.0,32.4,303,0.7,0.7,0.0,2.0,13.41,35058.44,53,28.7
2022-11-11,28.6,18.0,22.2,28.7,18.9,95,39,70,8.4,16.1,309,0.0,0.0,0.0,0.0,15.42,37839.14,0,26.9
2022-11-12,27.8,16.8,21.3,26.9,16.6,81,33,62,9.5,17.2,297,0.0,0.0,0.0,0.0,15.6,37585.3,0,27.0
2022-11-13,27.8,15.6,20.9,27.0,15.2,83,37,65,7.7,15.7,285,0.0,0.0,0.0,0.0,15.49,37604.68,0,28.3
2022-11-14,27.7,14.6,20.9,28.3,14.7,93,41,70,5.6,11.0,290,0.0,0.0,0.0,0.0,15.17,37341.81,0,28.7
2022-11-15,28.5,14.9,21.2,28.7,15.0,93,37,68,7.4,14.8,296,0.0,0.0,0.0,0.0,15.05,37316.42,0,28.3
2022-11-16,28.5,15.9,21.6,28.3,16.4,92,39,67,8.1,15.9,293,0.0,0.0,0.0,0.0,14.93,37013.59,1,24.2
2022-11-17,25.8,15.9,20.1,24.2,15.1,76,37,60,8.9,17.7,305,0.0,0.0,0.0,0.0,15.22,37262.99,0,24.2
2022-11-18,25.0,13.6,18.4,24.2,12.5,82,40,66,7.1,15.2,307,0.0,0.0,0.0,0.0,15.06,36957.38,0,23.9
2022-11-19,24.4,12.1,18.9,23.9,11.2,92,41,64,4.6,11.6,318,0.0,0.0,0.0,0.0,14.91,36882.26,0,25.4
2022-11-20,24.9,11.9,18.5,25.4,11.3,95,43,68,5.0,7.8,270,0.0,0.0,0.0,0.0,14.86,36644.81,0,25.3
2022-11-21,26.2,13.8,18.7,25.3,13.5,92,40,70,8.6,15.9,278,0.0,0.0,0.0,0.0,14.84,36685.96,0,25.8
2022-11-22,26.6,13.2,18.7,25.8,12.5,91,36,67,6.7,13.0,288,0.0,0.0,0.0,0.0,14.79,36726.45,0,24.5
2022-11-23,26.0,12.9,18.4,24.5,11.9,84,34,62,6.9,14.3,294,0.0,0.0,0.0,0.0,14.59,36485.27,3,24.0
2022-11-24,25.8,12.1,18.3,24.0,10.4,78,32,59,7.2,15.0,290,0.0,0.0,0.0,0.0,14.85,36523.82,0,24.3
2022-11-25,25.5,10.9,18.0,24.3,10.0,91,36,65,6.9,12.8,303,0.0,0.0,0.0,0.0,14.64,36279.76,0,24.1
2022-11-26,25.5,12.4,17.8,24.1,11.4,89,40,68,7.8,15.7,282,0.0,0.0,0.0,0.0,14.51,36033.97,0,25.3
2022-11-27,25.6,12.4,18.3,25.3,11.4,88,42,69,5.7,11.6,291,0.0,0.0,0.0,0.0,14.4,35786.43,0,25.9
2022-11-28,25.5,11.8,18.0,25.9,11.0,94,45,74,7.0,8.7,317,0.0,0.0,0.0,0.0,14.24,35254.67,0,25.7
2022-11-29,25.6,12.4,18.1,25.7,11.6,93,42,73,6.7,9.4,334,0.0,0.0,0.0,0.0,14.14,35286.52,3,24.8
2022-11-30,24.8,12.7,18.1,24.8,11.8,94,43,72,5.9,9.4,300,0.0,0.0,0.0,0.0,13.42,33614.75,3,24.1
2022-12-01,24.1,11.4,17.2,24.1,10.2,93,46,73,5.5,9.8,275,0.0,0.0,0.0,0.0,14.1,35062.89,0,24.0
2022-12-02,23.7,11.0,17.4,24.0,10.4,95,48,72,4.4,8.7,267,0.0,0.0,0.0,0.0,13.98,34806.58,0,24.3
2022-12-03,24.0,11.2,18.2,24.3,10.5,96,47,71,4.1,8.9,320,0.0,0.0,0.0,0.0,13.74,34548.42,3,23.9
2022-12-04,24.1,11.5,17.9,23.9,10.8,95,46,72,5.1,11.0,312,0.0,0.0,0.0,0.0,13.85,34573.43,2,23.2
2022-12-05,23.5,12.1,16.7,23.2,11.1,94,46,75,6.5,10.1,324,0.0,0.0,0.0,0.0,13.77,34311.78,1,22.1
2022-12-06,24.0,11.7,16.6,22.1,10.9,94,38,71,8.8,17.4,299,0.0,0.0,0.0,0.0,13.94,34619.65,0,22.7
2022-12-07,24.7,11.6,16.9,22.7,10.3,91,35,67,7.8,16.3,289,0.0,0.0,0.0,0.0,13.96,34640.62,0,22.6
2022-12-08,23.8,11.1,16.6,22.6,9.9,91,41,69,6.0,13.4,302,0.0,0.0,0.0,0.0,13.77,34660.16,0,23.4
2022-12-09,23.2,10.9,16.6,23.4,9.8,95,52,77,6.0,10.3,321,0.0,0.0,0.0,0.0,13.56,34391.79,1,25.5
2022-12-10,24.8,10.9,17.3,25.5,10.0,100,49,79,6.2,7.2,320,0.0,0.0,0.0,0.0,13.58,34408.1,0,26.7
2022-12-11,26.6,11.0,17.7,26.7,10.2,96,44,77,5.9,10.5,279,0.0,0.0,0.0,0.0,13.65,34710.51,0,26.1
2022-12-12,27.0,12.2,18.5,26.1,11.7,95,35,69,6.2,11.4,288,0.0,0.0,0.0,0.0,13.41,34437.77,0,24.3
2022-12-13,26.5,15.0,19.3,24.3,13.9,77,30,55,7.9,14.3,296,0.0,0.0,0.0,0.0,13.19,34163.49,0,22.8
2022-12-14,25.6,13.1,18.3,22.8,11.5,79,28,55,8.2,15.9,289,0.0,0.0,0.0,0.0,13.47,34461.83,2,21.5
2022-12-15,23.8,10.6,16.2,21.5,9.0,89,35,63,8.2,15.9,299,0.0,0.0,0.0,0.0,13.78,34760.19,2,21.6
2022-12-16,23.4,9.0,15.0,21.6,7.3,89,36,67,6.5,12.1,284,0.0,0.0,0.0,0.0,13.9,34769.22,2,21.6
2022-12-17,22.8,9.0,15.1,21.6,7.3,93,42,72,5.6,11.9,303,0.0,0.0,0.0,0.0,13.72,34489.65,1,21.6
2022-12-18,22.9,9.6,15.2,21.6,8.3,92,44,75,6.7,12.5,302,0.0,0.0,0.0,0.0,13.63,34495.93,0,22.6
2022-12-19,23.1,10.6,15.6,22.6,9.6,95,49,78,6.6,11.9,295,0.0,0.0,0.0,0.0,13.44,34502.49,3,22.4
2022-12-20,23.3,9.9,15.5,22.4,8.6,95,41,74,5.4,11.6,290,0.0,0.0,0.0,0.0,13.61,34506.22,3,22.4
2022-12-21,23.0,9.1,15.4,22.4,7.3,95,40,71,5.9,8.5,322,0.0,0.0,0.0,0.0,13.49,34508.57,0,23.1
2022-12-22,23.9,10.1,17.0,23.1,8.7,93,34,63,5.6,7.8,8,0.0,0.0,0.0,0.0,13.35,34798.72,0,22.9
2022-12-23,24.2,10.9,17.1,22.9,9.4,90,42,67,7.2,15.4,65,0.0,0.0,0.0,0.0,13.17,34509.14,1,23.3
2022-12-24,23.8,14.8,18.5,23.3,13.9,88,48,65,10.3,20.4,17,5.4,5.4,0.0,6.0,13.04,34642.86,61,20.6
2022-12-25,22.0,11.3,15.7,20.6,9.5,81,42,64,7.0,12.3,322,0.0,0.0,0.0,0.0,13.29,34915.83,3,20.1
2022-12-26,21.4,9.4,14.3,20.1,7.4,81,42,63,4.8,10.3,331,0.0,0.0,0.0,0.0,13.51,35188.2,2,18.7
2022-12-27,20.9,8.2,13.5,18.7,6.4,94,46,74,7.8,16.1,282,0.0,0.0,0.0,0.0,13.79,35459.91,0,19.0
2022-12-28,22.1,8.9,14.7,19.0,6.9,91,34,64,9.0,17.4,274,0.0,0.0,0.0,0.0,13.85,35441.81,0,21.9
2022-12-29,22.9,8.2,14.8,21.9,6.4,92,40,70,6.4,11.2,297,0.0,0.0,0.0,0.0,13.38,35423.12,0,23.2
2022-12-30,23.6,10.2,15.9,23.2,9.1,94,46,76,5.4,12.5,88,0.0,0.0,0.0,0.0,13.26,35114.43,0,21.2
2022-12-31,22.4,10.1,15.3,21.2,9.3,99,43,79,7.0,15.2,310,0.0,0.0,0.0,0.0,13.59,35671.47,0,21.1
2023-01-01,20.9,9.9,14.3,21.1,8.7,96,55,83,5.9,8.9,355,0.0,0.0,0.0,0.0,13.48,35649.59,0,19.3
2023-01-02,19.8,8.4,13.2,19.3,7.0,99,52,82,6.3,9.6,51,0.0,0.0,0.0,0.0,13.75,35756.18,3,18.7
2023-01-03,19.6,7.2,12.2,18.7,5.3,98,53,83,6.0,11.6,28,0.0,0.0,0.0,0.0,13.72,35797.11,0,17.0
2023-01-04,18.2,6.9,11.4,17.0,5.0,100,53,85,6.3,11.6,354,0.0,0.0,0.0,0.0,13.73,34594.48,3,15.4
2023-01-05,16.8,5.1,9.8,15.4,3.8,100,58,87,5.6,12.3,344,0.0,0.0,0.0,0.0,12.22,26262.59,3,14.5
2023-01-06,16.0,4.8,8.6,14.5,3.1,100,62,89,6.0,11.4,313,0.0,0.0,0.0,0.0,11.01,22824.94,3,15.6
2023-01-07,16.8,4.6,9.1,15.6,2.3,100,62,87,5.7,13.9,271,0.0,0.0,0.0,0.0,12.06,26058.08,3,17.7
2023-01-08,19.0,4.8,11.4,17.7,2.7,100,49,79,4.7,12.1,267,0.0,0.0,0.0,0.0,13.91,35150.57,3,20.6
2023-01-09,20.7,5.1,12.6,20.6,3.0,100,51,80,5.2,11.0,296,0.0,0.0,0.0,0.0,14.07,36000.0,3,20.9
2023-01-10,21.6,5.8,12.9,20.9,3.9,100,51,81,6.8,11.0,270,0.0,0.0,0.0,0.0,14.2,36000.0,3,22.5
2023-01-11,21.7,7.5,13.8,22.5,5.6,100,55,85,5.7,10.7,299,0.0,0.0,0.0,0.0,14.36,36000.0,3,23.9
2023-01-12,23.1,9.9,15.3,23.9,8.6,98,57,85,6.3,11.9,100,0.0,0.0,0.0,0.0,13.98,36000.0,0,25.0
2023-01-13,23.9,12.6,17.1,25.0,11.9,97,59,83,6.2,10.1,88,0.0,0.0,0.0,0.0,14.14,36000.0,3,21.5
2023-01-14,22.1,12.2,16.5,21.5,11.9,100,56,82,9.7,19.0,312,0.0,0.0,0.0,0.0,13.43,30507.44,3,15.6
2023-01-15,18.4,8.1,12.9,15.6,5.9,92,40,71,8.8,17.9,296,0.0,0.0,0.0,0.0,15.29,36000.0,0,15.1
2023-01-16,17.5,4.7,10.6,15.1,2.2,93,40,70,6.8,14.1,315,0.0,0.0,0.0,0.0,15.43,36000.0,0,16.3
2023-01-17,17.9,5.4,11.0,16.3,2.9,90,47,73,6.3,11.4,309,0.0,0.0,0.0,0.0,15.37,36000.0,0,16.5
2023-01-18,18.6,5.1,11.5,16.5,2.6,92,39,68,6.7,12.5,322,0.0,0.0,0.0,0.0,15.39,36000.0,0,19.2
2023-01-19,19.9,5.3,12.5,19.2,2.8,92,44,69,5.1,7.8,4,0.0,0.0,0.0,0.0,15.17,36000.0,3,19.9
2023-01-20,21.6,7.3,13.9,19.9,5.5,100,48,80,7.5,16.6,76,2.2,2.2,0.0,3.0,13.58,33528.48,61,23.2
2023-01-21,22.9,11.0,15.9,23.2,10.2,94,55,80,6.0,11.4,47,0.0,0.0,0.0,0.0,15.04,36000.0,1,18.3
2023-01-22,18.8,11.9,15.2,18.3,10.9,95,69,84,10.9,20.4,58,13.8,13.8,0.0,8.0,7.13,23691.58,63,23.6
2023-01-23,22.5,12.4,17.0,23.6,11.6,98,69,86,7.7,14.8,35,0.0,0.0,0.0,0.0,10.86,34996.24,3,26.8
2023-01-24,25.1,14.1,18.8,26.8,13.8,96,60,82,7.6,15.2,65,0.0,0.0,0.0,0.0,14.99,36000.0,1,24.6
2023-01-25,23.5,15.6,19.0,24.6,16.3,98,67,87,10.3,19.9,35,27.4,27.4,0.0,13.0,11.18,24659.33,65,22.8
2023-01-26,22.2,16.6,19.0,22.8,17.5,100,65,84,7.5,14.1,329,1.2,1.2,0.0,6.0,8.7,13772.06,51,20.2
2023-01-27,22.0,11.7,16.9,20.2,9.9,92,39,71,9.2,18.1,303,0.1,0.1,0.0,1.0,15.76,36000.0,51,20.9
2023-01-28,21.9,9.1,14.1,20.9,7.0,91,43,72,6.7,12.8,266,0.0,0.0,0.0,0.0,16.77,36155.23,0,23.5
2023-01-29,23.6,8.2,15.3,23.5,6.5,98,45,77,7.8,13.6,81,0.0,0.0,0.0,0.0,16.5,36141.52,0,24.3
2023-01-30,23.9,12.1,16.9,24.3,11.0,94,57,79,14.2,25.1,46,0.0,0.0,0.0,0.0,15.66,36000.0,1,22.5
2023-01-31,23.5,13.1,17.1,22.5,11.6,95,51,79,10.8,20.1,307,0.0,0.0,0.0,0.0,16.01,36000.0,0,20.4
2023-02-01,21.8,10.9,15.4,20.4,9.5,96,48,78,9.0,17.2,274,0.0,0.0,0.0,0.0,17.06,36096.64,0,21.7
2023-02-02,22.9,9.9,15.5,21.7,8.4,93,42,73,7.4,15.7,272,0.0,0.0,0.0,0.0,17.23,36080.5,0,24.1
2023-02-03,25.0,10.7,16.5,24.1,9.3,92,36,70,8.1,15.4,295,0.0,0.0,0.0,0.0,17.11,36334.62,0,24.4
2023-02-04,25.6,11.1,17.4,24.4,9.6,90,37,68,8.8,17.2,275,0.0,0.0,0.0,0.0,17.02,36316.89,0,26.1
2023-02-05,26.6,12.0,18.7,26.1,11.2,92,36,67,6.4,14.1,282,0.0,0.0,0.0,0.0,17.16,36298.59,0,28.4
2023-02-06,27.5,11.1,19.0,28.4,10.6,96,38,71,5.9,9.2,239,0.0,0.0,0.0,0.0,17.06,36279.81,0,26.5
2023-02-07,27.9,14.2,20.1,26.5,13.2,89,30,61,12.3,22.8,276,0.0,0.0,0.0,0.0,17.36,36260.54,0,22.7
2023-02-08,25.5,12.9,18.2,22.7,11.6,86,27,57,10.6,20.6,290,0.0,0.0,0.0,0.0,17.8,36508.93,0,26.4
2023-02-09,27.0,10.4,18.0,26.4,8.8,91,35,65,6.6,13.4,249,0.0,0.0,0.0,0.0,17.87,36487.68,0,28.9
2023-02-10,28.7,12.2,19.7,28.9,11.5,93,37,68,7.1,13.4,185,0.0,0.0,0.0,0.0,17.68,36465.67,0,29.2
2023-02-11,29.8,13.8,21.4,29.2,13.1,91,32,57,10.4,19.0,276,0.0,0.0,0.0,0.0,17.79,36709.9,0,23.1
2023-02-12,26.6,14.2,19.8,23.1,13.2,84,18,46,13.7,24.2,305,0.0,0.0,0.0,0.0,18.57,36952.51,0,19.1
2023-02-13,23.8,12.8,17.5,19.1,8.8,51,20,36,14.7,26.8,285,0.0,0.0,0.0,0.0,19.04,37193.59,0,22.2
2023-02-14,24.8,10.9,17.2,22.2,8.6,73,25,49,9.1,17.7,283,0.0,0.0,0.0,0.0,18.62,37167.67,0,25.8
2023-02-15,26.8,12.1,18.5,25.8,10.2,78,34,58,6.9,15.4,289,0.0,0.0,0.0,0.0,18.66,37141.25,0,27.2
2023-02-16,26.5,12.1,18.8,27.2,11.6,95,42,70,6.0,13.2,7,0.0,0.0,0.0,0.0,18.46,37114.38,0,27.8
2023-02-17,27.2,14.3,19.7,27.8,14.2,90,41,70,6.1,13.0,80,0.0,0.0,0.0,0.0,18.58,37087.09,3,29.8
2023-02-18,27.9,13.6,20.8,29.8,13.6,92,42,67,4.7,10.1,209,0.0,0.0,0.0,0.0,18.8,37323.2,0,30.8
2023-02-19,29.0,13.9,21.6,30.8,13.6,96,40,66,6.9,12.1,240,0.0,0.0,0.0,0.0,18.95,37558.14,0,32.6
2023-02-20,31.4,13.8,22.4,32.6,13.5,95,32,64,6.1,11.9,209,0.0,0.0,0.0,0.0,19.17,37892.6,2,32.1
2023-02-21,33.0,15.4,23.5,32.1,15.2,86,23,52,8.6,17.0,239,0.0,0.0,0.0,0.0,19.5,37842.81,2,32.6
2023-02-22,31.8,16.4,23.5,32.6,16.1,81,26,51,7.6,12.8,277,0.0,0.0,0.0,0.0,19.29,38055.27,3,30.8
2023-02-23,31.0,16.4,23.6,30.8,16.4,81,26,52,7.4,15.2,295,0.0,0.0,0.0,0.0,19.35,38005.3,3,29.9
2023-02-24,29.8,14.4,22.3,29.9,13.3,73,29,51,5.6,11.6,310,0.0,0.0,0.0,0.0,19.17,37290.05,3,30.6
2023-02-25,30.1,14.4,22.3,30.6,14.0,84,22,51,6.8,8.5,45,0.0,0.0,0.0,0.0,20.07,38688.15,3,31.5
2023-02-26,31.0,14.3,22.4,31.5,13.3,82,25,54,5.9,11.4,138,0.0,0.0,0.0,0.0,19.89,38898.64,3,31.5
2023-02-27,31.7,15.2,23.3,31.5,15.2,88,25,53,6.3,14.8,261,0.0,0.0,0.0,0.0,18.39,38623.76,3,32.7
2023-02-28,31.8,16.4,23.9,32.7,16.4,81,23,51,6.0,12.1,102,0.0,0.0,0.0,0.0,20.0,39058.29,0,32.8
2023-03-01,32.2,16.5,24.0,32.8,15.7,75,25,51,6.9,17.0,53,0.0,0.0,0.0,0.0,19.03,39267.5,2,33.0
2023-03-02,32.2,16.6,24.1,33.0,17.0,79,28,52,6.7,11.2,307,0.0,0.0,0.0,0.0,20.02,39421.64,1,33.2
2023-03-03,33.3,17.0,24.6,33.2,16.9,80,25,51,8.9,17.2,297,0.0,0.0,0.0,0.0,20.32,39719.01,0,31.7
2023-03-04,32.7,17.5,24.8,31.7,17.1,77,25,48,10.2,20.1,315,0.0,0.0,0.0,0.0,20.06,39501.34,3,31.5
2023-03-05,31.8,18.4,24.0,31.5,18.2,78,27,52,11.2,22.6,282,0.0,0.0,0.0,0.0,19.97,39090.3,3,31.2
2023-03-06,31.9,17.4,24.1,31.2,17.0,79,23,50,9.7,19.2,297,0.0,0.0,0.0,0.0,20.09,39485.05,3,31.1
2023-03-07,30.1,17.1,23.0,31.1,17.0,75,31,56,8.2,26.4,225,0.0,0.0,0.0,0.0,16.4,32264.67,3,32.0
2023-03-08,29.5,17.4,23.5,32.0,18.5,94,37,63,6.7,14.5,253,0.0,0.0,0.0,0.0,18.82,39924.16,3,29.3
2023-03-09,28.1,17.3,22.6,29.3,17.5,85,38,58,7.2,16.8,331,1.3,1.3,0.0,1.0,17.79,39737.15,61,31.6
2023-03-10,29.8,16.2,23.6,31.6,16.9,91,31,56,5.6,11.4,337,0.0,0.0,0.0,0.0,19.77,40147.95,1,32.3
2023-03-11,31.0,16.2,23.9,32.3,15.7,78,28,49,5.3,10.3,292,0.0,0.0,0.0,0.0,21.54,40644.39,0,33.8
2023-03-12,31.6,16.4,25.2,33.8,16.3,81,29,46,5.7,8.9,176,0.0,0.0,0.0,0.0,21.55,40628.05,0,33.9
2023-03-13,32.5,17.2,25.5,33.9,17.4,82,27,50,6.1,11.0,151,0.0,0.0,0.0,0.0,19.7,40355.9,3,34.0
2023-03-14,34.2,18.1,26.0,34.0,18.9,84,21,46,14.0,24.8,255,0.7,0.7,0.0,1.0,18.49,40340.13,53,35.3
2023-03-15,34.0,17.9,26.2,35.3,17.0,72,21,42,6.1,12.8,293,0.0,0.0,0.0,0.0,20.65,40324.54,3,30.2
2023-03-16,31.0,19.9,25.1,30.2,18.2,64,32,46,13.6,26.2,165,0.7,0.7,0.0,1.0,14.69,29929.17,53,31.0
2023-03-17,29.7,18.8,24.3,31.0,19.8,83,36,58,7.2,17.0,100,0.5,0.5,0.0,1.0,17.81,37524.12,53,31.8
2023-03-18,29.2,19.4,22.4,31.8,19.8,91,45,73,14.6,29.1,94,4.9,4.9,0.0,4.0,16.78,30691.05,63,31.6
2023-03-19,28.8,17.1,21.8,31.6,18.8,99,47,80,8.2,23.7,117,2.7,2.7,0.0,1.0,18.1,34032.3,63,29.5
2023-03-20,26.4,17.8,20.8,29.5,18.8,98,54,81,7.1,19.9,107,11.5,11.5,0.0,4.0,16.76,35016.07,65,28.4
2023-03-21,25.4,16.6,20.0,28.4,17.7,97,55,83,9.9,21.7,75,13.5,13.5,0.0,4.0,16.82,35246.32,65,30.1
2023-03-22,28.3,15.7,21.2,30.1,16.8,100,40,74,6.5,13.4,329,0.0,0.0,0.0,0.0,22.19,36075.05,3,31.4
2023-03-23,29.9,16.4,23.3,31.4,16.5,89,37,62,8.6,17.4,311,0.0,0.0,0.0,0.0,21.5,40717.1,2,33.7
2023-03-24,31.6,18.8,24.7,33.7,19.5,79,36,59,7.0,19.0,117,0.2,0.2,0.0,1.0,20.04,37449.6,51,33.6
2023-03-25,31.0,20.4,25.8,33.6,21.3,76,39,56,9.9,19.7,7,0.0,0.0,0.0,0.0,21.92,40689.75,2,32.5
2023-03-26,31.0,19.5,24.9,32.5,20.1,78,31,56,8.5,17.4,350,0.0,0.0,0.0,0.0,20.79,40931.77,2,32.4
2023-03-27,31.3,17.5,24.3,32.4,17.4,76,28,49,8.1,14.5,351,0.0,0.0,0.0,0.0,22.15,40663.27,1,32.6
2023-03-28,31.8,17.6,24.3,32.6,16.9,69,23,47,9.0,16.8,324,0.0,0.0,0.0,0.0,23.52,41416.67,3,34.1
2023-03-29,32.7,17.9,25.7,34.1,17.2,71,26,47,6.4,14.5,80,0.0,0.0,0.0,0.0,22.1,40637.49,3,33.4
2023-03-30,33.3,20.7,26.6,33.4,20.4,63,26,46,9.2,18.1,84,0.0,0.0,0.0,0.0,16.8,32482.95,3,34.0
2023-03-31,30.2,19.4,24.0,34.0,20.3,88,41,67,15.5,26.2,71,2.2,2.2,0.0,4.0,19.93,35621.54,55,31.1
2023-04-01,29.7,17.9,23.3,31.1,18.6,95,40,67,10.9,22.6,36,0.0,0.0,0.0,0.0,21.78,40599.95,3,30.9
2023-04-02,31.8,18.3,24.8,30.9,19.6,88,29,56,11.9,22.8,284,0.1,0.1,0.0,1.0,22.01,40583.22,51,34.2
2023-04-03,35.0,18.5,26.4,34.2,18.8,77,18,46,11.9,21.9,284,0.0,0.0,0.0,0.0,21.02,37650.37,3,33.9
2023-04-04,33.9,20.4,26.7,33.9,19.9,60,26,44,13.5,24.6,307,0.0,0.0,0.0,0.0,22.31,41588.36,3,33.7
2023-04-05,34.5,19.5,26.5,33.7,19.7,72,17,42,10.8,19.2,324,0.0,0.0,0.0,0.0,23.97,41833.38,2,33.5
